movie,year,category,nominee,bafta,globe,oscar,rated,runtime,director,language,imdb_score,imdb_votes,rt_score,metascore,box_office,other_win,other_nom,history,crime,adventure,musical,action,war,western,scifi,comedy,mystery,music,fantasy,family,thriller,drama,biography,romance,animation,sport,horror
Minari,2020,picture,Minari,0,0,0,PG-13,115,Lee Isaac Chung,Korean,7.5,43457,9.8,8.9,2964816,105,211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Coal Miner's Daughter,1980,actress,Sissy Spacek,0,1,1,PG,124,Michael Apted,English,7.5,17072,8.6,8.7,67182787,9,13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
Coal Miner's Daughter,1980,picture,Coal Miner's Daughter,0,1,0,PG,124,Michael Apted,English,7.5,17072,8.6,8.7,67182787,9,13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
Private Benjamin,1980,actress,Goldie Hawn,0,0,0,R,109,Howard Zieff,English,6.2,24078,8.2,5.9,69847348,1,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Ordinary People,1980,actress,Mary Tyler Moore,0,1,0,R,124,Robert Redford,English,7.7,48047,8.9,8.6,54766923,15,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Ordinary People,1980,director,Robert Redford,0,1,1,R,124,Robert Redford,English,7.7,48047,8.9,8.6,54766923,15,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Ordinary People,1980,picture,Ordinary People,0,1,1,R,124,Robert Redford,English,7.7,48047,8.9,8.6,54766923,15,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Gloria,1980,actress,Gena Rowlands,0,0,0,PG,123,John Cassavetes,English,7.1,8941,9.3,6.8,4059673,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
The French Lieutenant's Woman,1981,actress,Meryl Streep,1,1,0,R,124,Karel Reisz,English,7.0,12468,8.1,6.4,26890068,9,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
Sophie's Choice,1982,actress,Meryl Streep,0,1,1,R,150,Alan J. Pakula,English,7.6,43086,7.8,6.8,30036000,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
Victor/Victoria,1982,actress,Julie Andrews,0,1,0,PG,134,Blake Edwards,English,7.6,19746,9.7,8.4,28215453,10,18,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
Frances,1982,actress,Jessica Lange,0,0,0,R,140,Graeme Clifford,English,7.3,7192,6.6,4.8,5000000,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
An Officer and a Gentleman,1982,actress,Debra Winger,0,0,0,R,124,Taylor Hackford,English,7.0,50721,7.9,7.5,129795554,7,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
Terms of Endearment,1983,actress,Shirley MacLaine,0,1,1,PG,132,James L. Brooks,English,7.4,55952,7.8,7.9,108423489,27,18,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
Terms of Endearment,1983,actress,Debra Winger,0,0,0,PG,132,James L. Brooks,English,7.4,55952,7.8,7.9,108423489,27,18,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
Terms of Endearment,1983,director,James L. Brooks,0,0,1,PG,132,James L. Brooks,English,7.4,55952,7.8,7.9,108423489,27,18,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
Terms of Endearment,1983,picture,Terms of Endearment,0,1,1,PG,132,James L. Brooks,English,7.4,55952,7.8,7.9,108423489,27,18,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
Silkwood,1983,actress,Meryl Streep,0,0,0,R,131,Mike Nichols,English,7.2,18571,7.4,6.4,35615609,2,13,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
Silkwood,1983,director,Mike Nichols,0,0,0,R,131,Mike Nichols,English,7.2,18571,7.4,6.4,35615609,2,13,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
Places in the Heart,1984,actress,Sally Field,0,1,1,PG,111,Robert Benton,English,7.4,10707,8.9,7.0,34901614,11,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Places in the Heart,1984,director,Robert Benton,0,0,0,PG,111,Robert Benton,English,7.4,10707,8.9,7.0,34901614,11,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Places in the Heart,1984,picture,Places in the Heart,0,0,0,PG,111,Robert Benton,English,7.4,10707,8.9,7.0,34901614,11,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
A Passage to India,1984,actress,Judy Davis,0,0,0,PG,164,David Lean,English,7.3,17274,7.7,7.8,27187653,20,27,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
A Passage to India,1984,director,David Lean,0,0,0,PG,164,David Lean,English,7.3,17274,7.7,7.8,27187653,20,27,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
A Passage to India,1984,picture,A Passage to India,0,0,0,PG,164,David Lean,English,7.3,17274,7.7,7.8,27187653,20,27,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
The Bostonians,1984,actress,Vanessa Redgrave,0,0,0,Not Rated,122,James Ivory,English,6.3,1812,8.3,5.9,1009700,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
The River,1984,actress,Sissy Spacek,0,0,0,PG-13,124,Mark Rydell,English,6.4,6431,2.4,4.6,11489982,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
The Trip to Bountiful,1985,actress,Geraldine Page,0,0,1,PG,108,Peter Masterson,English,7.5,4286,10.0,8.1,7491903,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Agnes of God,1985,actress,Anne Bancroft,0,0,0,PG-13,98,Norman Jewison,English,6.6,6879,4.3,5.2,25627836,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
The Color Purple,1985,actress,Whoopi Goldberg,0,1,0,PG-13,154,Steven Spielberg,English,7.8,79827,8.1,7.8,98467863,14,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
The Color Purple,1985,picture,The Color Purple,0,0,0,PG-13,154,Steven Spielberg,English,7.8,79827,8.1,7.8,98467863,14,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Out of Africa,1985,actress,Meryl Streep,0,0,0,PG,161,Sydney Pollack,English,7.2,74277,6.2,6.9,87071205,23,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
Out of Africa,1985,director,Sydney Pollack,0,0,1,PG,161,Sydney Pollack,English,7.2,74277,6.2,6.9,87071205,23,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
Out of Africa,1985,picture,Out of Africa,0,1,1,PG,161,Sydney Pollack,English,7.2,74277,6.2,6.9,87071205,23,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
Crimes of the Heart,1986,actress,Sissy Spacek,0,1,0,PG-13,105,Bruce Beresford,English,6.4,3763,8.1,5.8,22905522,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
Peggy Sue Got Married,1986,actress,Kathleen Turner,0,0,0,PG-13,103,Francis Ford Coppola,English,6.4,33575,8.6,7.4,41382841,4,8,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0
Aliens,1986,actress,Sigourney Weaver,0,0,0,R,137,James Cameron,English,8.3,662627,9.7,8.4,85160248,18,23,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
Moonstruck,1987,actress,Cher,0,1,1,PG,102,Norman Jewison,English,7.1,51786,9.4,8.3,80640528,15,19,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
Moonstruck,1987,director,Norman Jewison,0,0,0,PG,102,Norman Jewison,English,7.1,51786,9.4,8.3,80640528,15,19,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
Moonstruck,1987,picture,Moonstruck,0,0,0,PG,102,Norman Jewison,English,7.1,51786,9.4,8.3,80640528,15,19,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
Fatal Attraction,1987,actress,Glenn Close,0,0,0,R,119,Adrian Lyne,English,6.9,78566,7.6,6.7,156645693,7,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
Fatal Attraction,1987,director,Adrian Lyne,0,0,0,R,119,Adrian Lyne,English,6.9,78566,7.6,6.7,156645693,7,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
Fatal Attraction,1987,picture,Fatal Attraction,0,0,0,R,119,Adrian Lyne,English,6.9,78566,7.6,6.7,156645693,7,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
The Accused,1988,actress,Jodie Foster,0,1,1,R,111,Jonathan Kaplan,English,7.2,32269,9.1,6.5,32078318,5,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Dangerous Liaisons,1988,actress,Glenn Close,0,0,0,R,119,Stephen Frears,English,7.6,65703,9.3,7.4,34670720,18,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
Dangerous Liaisons,1988,picture,Dangerous Liaisons,0,0,0,R,119,Stephen Frears,English,7.6,65703,9.3,7.4,34670720,18,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
Working Girl,1988,actress,Melanie Griffith,0,1,0,R,113,Mike Nichols,English,6.8,52657,8.4,7.3,63779477,8,17,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
Working Girl,1988,director,Mike Nichols,0,0,0,R,113,Mike Nichols,English,6.8,52657,8.4,7.3,63779477,8,17,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
Working Girl,1988,picture,Working Girl,0,1,0,R,113,Mike Nichols,English,6.8,52657,8.4,7.3,63779477,8,17,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
Shirley Valentine,1989,actress,Pauline Collins,1,0,0,R,108,Lewis Gilbert,English,7.2,7322,7.3,5.2,6056912,4,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
The Fabulous Baker Boys,1989,actress,Michelle Pfeiffer,0,1,0,R,114,Steve Kloves,English,6.9,22173,9.6,8.5,18428904,14,13,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0
Misery,1990,actress,Kathy Bates,0,1,1,R,107,Rob Reiner,English,7.8,188517,9.0,7.5,61276872,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
The Grifters,1990,actress,Anjelica Huston,0,0,0,R,110,Stephen Frears,English,6.9,25711,9.1,8.6,13446769,10,17,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
The Grifters,1990,director,Stephen Frears,0,0,0,R,110,Stephen Frears,English,6.9,25711,9.1,8.6,13446769,10,17,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
Pretty Woman,1990,actress,Julia Roberts,0,1,0,R,119,Garry Marshall,English,7.0,296304,6.4,5.1,178406268,8,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Postcards from the Edge,1990,actress,Meryl Streep,0,0,0,R,101,Mike Nichols,English,6.7,15776,8.4,7.1,39071603,2,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
Howards End,1992,actress,Emma Thompson,1,1,1,PG,142,James Ivory,English,7.4,29438,9.4,8.8,26126837,29,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
Howards End,1992,director,James Ivory,0,0,0,PG,142,James Ivory,English,7.4,29438,9.4,8.8,26126837,29,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
Howards End,1992,picture,Howards End,1,0,0,PG,142,James Ivory,English,7.4,29438,9.4,8.8,26126837,29,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
The Piano,1993,actress,Holly Hunter,1,1,1,R,121,Jane Campion,English,7.6,79907,9.0,8.9,40157856,61,56,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
The Piano,1993,director,Jane Campion,0,0,0,R,121,Jane Campion,English,7.6,79907,9.0,8.9,40157856,61,56,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
The Piano,1993,picture,The Piano,0,0,0,R,121,Jane Campion,English,7.6,79907,9.0,8.9,40157856,61,56,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
Nell,1994,actress,Jodie Foster,0,0,0,PG-13,112,Michael Apted,English,6.5,27738,5.5,6.0,33683817,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Little Women,1994,actress,Winona Ryder,0,0,0,PG,115,Gillian Armstrong,English,7.3,53546,8.7,8.7,50083616,7,17,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
The Client,1994,actress,Susan Sarandon,1,0,0,PG-13,119,Joel Schumacher,English,6.7,61782,7.8,6.5,92115211,3,3,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0
Casino,1995,actress,Sharon Stone,0,1,0,R,178,Martin Scorsese,English,8.2,475907,8.0,7.3,42512375,4,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
The Bridges of Madison County,1995,actress,Meryl Streep,0,0,0,PG-13,135,Clint Eastwood,English,7.6,74723,9.0,6.9,71516617,7,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
Sense and Sensibility,1995,actress,Emma Thompson,1,0,0,PG,136,Ang Lee,English,7.6,104381,9.7,8.4,43182776,32,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
Sense and Sensibility,1995,picture,Sense and Sensibility,1,1,0,PG,136,Ang Lee,English,7.6,104381,9.7,8.4,43182776,32,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
Fargo,1996,actress,Frances McDormand,0,0,1,R,98,"Joel Coen, Ethan Coen",English,8.1,628869,9.4,8.5,24611975,81,58,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
Fargo,1996,director,Joel Coen,1,0,0,R,98,"Joel Coen, Ethan Coen",English,8.1,628869,9.4,8.5,24611975,81,58,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
Fargo,1996,picture,Fargo,0,0,0,R,98,"Joel Coen, Ethan Coen",English,8.1,628869,9.4,8.5,24611975,81,58,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
Marvin's Room,1996,actress,Diane Keaton,0,0,0,PG-13,98,Jerry Zaks,English,6.7,26162,8.4,6.8,12803305,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Breaking the Waves,1996,actress,Emily Watson,0,0,0,R,159,Lars von Trier,English,7.8,63134,8.5,7.6,3803298,44,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
The Wings of the Dove,1997,actress,Helena Bonham Carter,0,0,0,R,102,Iain Softley,English,7.1,10426,8.4,7.3,13692848,16,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
Afterglow,1997,actress,Julie Christie,0,0,0,R,119,Alan Rudolph,English,6.1,3290,7.6,6.8,2465960,8,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
Mrs Brown,1997,actress,Judi Dench,1,1,0,PG,101,John Madden,English,7.2,13616,9.2,7.1,9229808,12,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
Titanic,1997,actress,Kate Winslet,0,0,0,PG-13,194,James Cameron,English,7.8,1067012,8.9,7.5,659363944,115,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
Titanic,1997,director,James Cameron,0,1,1,PG-13,194,James Cameron,English,7.8,1067012,8.9,7.5,659363944,115,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
Titanic,1997,picture,Titanic,0,1,1,PG-13,194,James Cameron,English,7.8,1067012,8.9,7.5,659363944,115,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
Shakespeare in Love,1998,actress,Gwyneth Paltrow,0,1,1,R,123,John Madden,English,7.1,216199,9.2,8.7,100317794,57,87,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
Shakespeare in Love,1998,director,John Madden,0,0,0,R,123,John Madden,English,7.1,216199,9.2,8.7,100317794,57,87,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
Shakespeare in Love,1998,picture,Shakespeare in Love,1,1,1,R,123,John Madden,English,7.1,216199,9.2,8.7,100317794,57,87,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
Elizabeth,1998,actress,Cate Blanchett,1,1,0,R,124,Shekhar Kapur,English,7.4,94365,8.2,7.5,30082699,33,55,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
Elizabeth,1998,picture,Elizabeth,0,0,0,R,124,Shekhar Kapur,English,7.4,94365,8.2,7.5,30082699,33,55,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
Central Station,1998,actress,Fernanda Montenegro,0,0,0,R,110,Walter Salles,Portuguese,8.0,37028,9.4,8.0,5969553,43,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Hilary and Jackie,1998,actress,Emily Watson,0,0,0,R,121,Anand Tucker,English,7.3,9839,8.8,7.8,4912892,4,22,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
Boys Don't Cry,1999,actress,Hilary Swank,0,1,1,R,118,Kimberly Peirce,English,7.5,93109,8.9,8.6,11540607,49,38,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
Tumbleweeds,1999,actress,Janet McTeer,0,1,0,PG-13,102,Gavin O'Connor,English,6.7,3259,8.2,7.5,1350248,10,11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
The End of the Affair,1999,actress,Julianne Moore,0,0,0,R,102,Neil Jordan,English,7.1,21707,6.7,6.5,10827816,2,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
Music of the Heart,1999,actress,Meryl Streep,0,0,0,PG,124,Wes Craven,English,6.8,11982,6.3,5.4,14859394,5,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
Erin Brockovich,2000,actress,Julia Roberts,1,1,1,R,131,Steven Soderbergh,English,7.4,179036,8.4,7.3,125595205,32,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
Erin Brockovich,2000,director,Steven Soderbergh,0,0,0,R,131,Steven Soderbergh,English,7.4,179036,8.4,7.3,125595205,32,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
Erin Brockovich,2000,picture,Erin Brockovich,0,0,0,R,131,Steven Soderbergh,English,7.4,179036,8.4,7.3,125595205,32,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
